query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
十三梦,十三梦,7,6.9,0,0,0,7.2,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,2898,9201,668,青岚戏探,3男3女 4.5小时 进阶 2022.11发行,古风 情感 演绎 仙侠
昊天,昊天,6.8,6.9,0,0,0,6.9,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,2898,1369,49,猫又集,3男3女 4.5小时 进阶 2021.10发行,古风 情感 演绎 仙侠
案件再演,案件再演,7.6,7.1,7,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8321,60177,2313,A+剧本工作室,3男3女 5.0小时 进阶 2022.10发行,架空 推理 欢乐 都市
云海,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
娜娜,娜娜,6.7,7.1,6.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13931,10517,725,就是玩工作室,4男2女 4.5小时 进阶 2022.08发行,
匆匆那年,匆匆那年,6.8,6.5,6,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898,11277,184,FB发行工作室,3男3女 4.5小时 进阶 2021.05发行,中式 情感 沉浸 校园
一品红棺,一品红棺,7.7,7.3,0,0,0,7.2,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,2898,11021,184,奶凶奶凶剧本工作室,4男2女 4.0小时 进阶 2021.01发行,
少年的你,少年的你,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XY侦探工作室,4男2女 4.0小时 进阶,
无间冬夏,无间冬夏,8.6,8.2,0,0,0,8.2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,43244,3180,山海间工作室,3男3女 5.5小时 进阶 2022.11发行,中式 机制 沉浸 都市
北上南下,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
从前有座玄离山,从前有座玄离山,6.4,6.6,5.9,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8321,13447,267,大事件档案馆,4男3女 4.0小时 进阶 2021.05发行,架空 推理 欢乐 玄幻
医学院诡谈,医学院诡谈,7.4,7.2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9377,24284,1313,墨鱼推理工作室,3男3女 5.5小时 进阶 2022.10发行,
校忌,校忌,6.0,6.1,0,0,0,0,6.3,0,0,0,6.7,0,0,0,0,0,0,0,0,0,6090,14163,582,嗷嗷原创,4男4女 4.5小时 进阶 2022.10发行,
古察,古察,7.2,7.3,0,0,0,0,0,0,7.2,0,0,0,0,0,7.3,0,0,0,0,0,2908,7676,508,呓语剧本创作,4男2女 5.0小时 进阶 2022.07发行,
人间野鬼,人间野鬼,4.4,4.8,4.5,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,12385,527,关键时刻文创,人们总说听过最多祷告的地方是医院的墙。 然而人间野鬼就是，这样一个现实题材的剧本 这是一个4男3女的盒装本，时长在5小时以内足够。 虽然这是一个情感本，但是他的推理部分做的也非...全文,架空 情感 沉浸 都市
坏小孩,坏小孩,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,雷梁海谋杀之谜工作室,3男3女 4.0小时 进阶,中式 推理 沉浸 校园
海底,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
半出好戏,半出好戏,8.2,8.0,0,0,0,8.2,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,2913,27148,1862,草庐,3男3女 4.0小时 进阶 2022.08发行,中式 情感 沉浸 都市
倒转颠末的推理书,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
爱人错过,爱人错过,7.4,7.2,0,0,0,7.4,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,2913,14420,805,唯壹剧制,3男3女 4.5小时 新手,中式 情感 沉浸 都市
当海风吹过我的坟墓2,当海风吹过我的坟墓2,6.4,6.5,0,0,0,6.7,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,2913,27861,1080,壹直爽,3男3女 4.5小时 新手,中式 情感 沉浸 都市
Re新世界,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
毕业快乐,毕业快乐,7.7,7.3,0,0,0,7.6,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,2913,9096,475,七八制梦厂,2男4女 4.5小时 进阶,中式 情感 沉浸 都市
第十二支玫瑰,第十二支玫瑰,7.8,7.7,6.8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9712,20092,873,低空飞行,3男3女 4.5小时 进阶,
无人区玫瑰,无人区玫瑰,7.4,7.3,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,16312,10643,652,扶摇梦,3男3女 4.5小时 进阶 2022.06发行,
吾自齐天,吾自齐天,7.3,6.9,0,0,0,6.6,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,2913,7341,243,翰林院工作室,3男3女 5.0小时 进阶 2021.10发行,古风 情感 演绎 神话
心之所向,心之所向,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,0,0,树洞文化传媒工作室,2男2女 3.5小时 新手 2022.12发行,架空 情感 沉浸 校园
官渡,官渡,7.7,7.3,0,0,6.9,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,5.8,12535,283,两级反转发行工作室,6男2女 4.0小时 进阶 2019.11发行,
天机不可泄露,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
怪谈事务所破界,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
当长河再度流淌时,当长河再度流淌时,7.7,7.3,6.8,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,1.4,11872,587,咪咕挑灯工作室; 葵花工作室,3男3女 4.5小时 进阶 2022.09发行,
狗血爱情事故,狗血爱情事故,6.4,6.3,0,0,7.2,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9826,363,九州长歌工作室,4男3女 4.5小时 进阶 2022.06发行,架空 机制 欢乐 都市
内卷,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
一统秦楼,一统秦楼,7.3,6.9,0,0,6.9,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,17718,674,弥谷谜谷,4男3女 5.0小时 进阶,架空 机制 欢乐 武侠
妖歌曼舞,妖歌曼舞,7.7,7.3,0,0,7.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,18008,1036,树人工作室,3男3女 7.0小时 进阶 2022.07发行,
入殓师,入殓师,7.1,7.0,0,0,0,7.2,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,2914,15152,667,啃大瓜,3男3女 4.5小时 进阶 2022.10发行,中式 情感 沉浸 都市
福报,福报,6.9,6.9,6.3,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8320,11212,366,库奈光年,4男3女 4.0小时 进阶 2022.06发行,中式 推理 欢乐 都市
似灵寺3,似灵寺3,6.6,6.6,0,0,0,6.8,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,2914,10054,255,鹅作剧; 鲸语文创,3男3女 4.5小时 进阶 2022.07发行,架空 情感 沉浸 都市
祁山,祁山,7.8,7.7,0,0,0,7.4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,33381,2522,Mr.一番工作室,5男3女 7.0小时 进阶 2022.09发行,古风 机制 沉浸 历史
布达佩斯大饭店2,布达佩斯大饭店2,8.2,7.8,7.4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17142,26167,1642,SSR推理发行工作室,4男2女 4.5小时 进阶,
百年谋杀漫谈,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
七日囚徒,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
余你,余你,6.3,6.4,0,0,0,6.5,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,2914,3086,193,PM工作室,3男3女 4.5小时 新手 2022.09发行,
花吃了那女孩,花吃了那女孩,6.6,6.9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30204,120465,5370,脑力觉醒; 神隐六处,3男3女 5.0小时 进阶 2022.10发行,日式 推理 惊悚 怪谈
林记凉茶铺1996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
第十艺术,第十艺术,7.3,7.1,6.7,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,1.4,14308,839,隐匿角色,4男3女 6.0小时 进阶 2022.06发行,
空中小屋杀人事件,空中小屋杀人事件,6.1,6.4,6.6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796,16787,301,威海不二工作室,4男2女 4.5小时 高阶 2021.02发行,
新第二十二条校规七夜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
关于我成为杀手这件事,关于我成为杀手这件事,8.2,7.8,0,0,0,8.1,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,1.4,19272,1446,山人文化,《关于我成为杀手这件事》 角色：汉娜 类型：情感/还原/欧式/演绎 时长：5~7小时 人数：6人 3男3女（不...全文,
子时已到3自寻生路,子时已到3自寻生路,6.7,6.9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9095,18869,641,津门探案,百本选手说剧本:剧本《子时已到3自寻生路》6人本 3男3女 剧本类型:盒装本 恐怖本 游戏时间:4.5小时左右 实话实说 这个本 同车 队友太给力 （3个女生是 奶 ）一直都在尖叫😱 而且 店家也 良心 （闭店开）剧情方面 胡说八道 故事 特别离谱 主要是 找一家 恐怖氛围 营造的好 的 店里开 （吐槽 这个本 的歌曲 不好听）实话实说 就是这样 剧本不行 DM 来...全文,日式 推理 惊悚 进阶
告白,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
开在泥沼之下,开在泥沼之下,7.1,7.1,0,0,0,0,0,6.7,0,0,0,0,0,0,6.8,0,0,0,0,0,6565,5996,203,剧幕工坊,3男3女 4.0小时 进阶 2021.11发行,
斯特拉的法则,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
百万爆瓜,百万爆瓜,6.9,6.8,0,0,7.4,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,98,6171,194,音派文化工作室,3男3女 4.5小时 进阶 2022.06发行,
贤者之石,贤者之石,8.9,8.3,0,8.0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,5044,39960,3526,第七诫工作室,3男3女 8.0小时 进阶 2020.05发行,
失聪十二秒,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
恋爱洗牌,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
翌日行,翌日行,6.7,7.0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,11.3,6219,203,佛系工作室,3男3女 4.0小时 进阶 2022.08发行,
一步之遥,一步之遥,7.5,7.3,6.9,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,6565,3184,114,木心工作室,3男3女 4.5小时 进阶 2022.04发行,
晴天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
夏日奇想,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
九龙大案,九龙大案,6.6,6.8,6.7,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,3250,117,千手千臂工作室,5男2女 4.5小时 进阶 2022.07发行,
守夜人,守夜人,7.5,7.4,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,11.3,18026,717,可疑的宣发工作室; 奇点剧本工作室,3男3女 5.0小时 进阶 2022.07发行,
琴梦未央,琴梦未央,7.1,7.1,0,0,0,6.4,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,12860,634,路人光环工作室,4男3女 4.5小时 进阶 2022.07发行,古风 还原 沉浸 历史
大雪侦探和倒霉蛋,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
玻璃屋3漫游白兔屋,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
长安一片月,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
水调歌头,水调歌头,6.4,6.5,0,0,0,6.5,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,2915,3538,130,一直事务所,体验角色：沈容和 剧本评价：体量不大，4小时可以结束，剧情略显老套，男生三个渣男，女生都很惨，主爱情线，基本无亲情友...全文,古风 情感 演绎 家国
明月微凉,明月微凉,5.9,6.1,0,0,0,6.1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,2915,1647,134,剧美优品出版社,3男3女 4.5小时 进阶 2022.08发行,古风 情感 沉浸 宫廷
一期一会,一期一会,8.0,7.6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,14819,575,折子戏工作室,3男3女 5.0小时 进阶,日式 推理 治愈 校园
飞鱼照京霜,飞鱼照京霜,7.1,6.8,0,0,0,0,7.2,0,0,0,0,0,0,0,6.2,0,0,0,0,0,13834,64034,2487,破防推理,4男3女 5.0小时 进阶 2022.06发行,架空 机制 立意 武侠
邪门,邪门,7.2,7.1,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,13588,572,梦巴文化,2男3女 4.0小时 进阶 2022.04发行,日式 推理 惊悚 进阶
一间花铺,一间花铺,7.3,7.2,0,0,0,7.4,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,2916,97877,4080,时间裂缝,3男3女 4.5小时 新手 2022.07发行,中式 情感 沉浸 都市
孙策,孙策,8.1,7.6,0,0,0,7.9,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,2916,122212,8086,岛屿工作室,3男4女 5.0小时 进阶 2022.07发行,古风 情感 演绎 历史
他曾在春天死去,他曾在春天死去,7.5,7.2,0,0,0,7.5,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,9986,410,杭间剧制,3男3女 4.5小时 进阶 2022.06发行,中式 机制 沉浸 都市
你要这么想我也没办法,你要这么想我也没办法,7.4,6.9,0,0,7.6,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,8856,33497,1594,闲顽工作室,3男3女 4.0小时 进阶 2022.07发行,中式 情感 欢乐 都市
远远乡,远远乡,7.9,7.4,0,0,0,7.8,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,2916,18217,1036,预谋剧制; 斗茶工作室,3男3女 4.5小时 新手,架空 情感 沉浸 其他
黎明晚星,黎明晚星,7.5,7.2,0,0,0,7.1,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,2916,2546,162,渡梦工作室,3男3女 4.5小时 进阶 2022.04发行,未来 情感 沉浸 都市
十八日的死神碑,十八日的死神碑,6.8,6.7,6.8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928,9968,356,万物可爱,4男3女 5.0小时 进阶 2021.12发行,日式 推理 悬疑 都市
玛丽推理守则,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
七尺之下,七尺之下,7.5,7.3,0,0,0,7.4,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,8651,332,慢热TUO,3男3女 5.0小时 新手 2022.08发行,中式 还原 沉浸 新手
水镜八奇3群雄逐鹿,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
流云飞雪,流云飞雪,7.4,7.0,6.4,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,15221,609,卿城文创,4男4女 6.0小时 高阶 2022.02发行,架空 机制 悬疑 武侠
不夜城,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
星空落下那一天,星空落下那一天,6.9,6.8,0,0,0,0,0,6.9,6.8,0,0,0,0,0,0,0,0,0,0,0,1.4,7646,275,M18第Y现场,补测系列⭕️《星空落下那一天》⭕️ 📖剧本类型:未来｜穿越｜还原｜立意｜情感 👦玩家配置:三男四女（不可反串） 🕰体验时长4-5小时 这是一部很特别的本子，可能现代情感本创作空间...全文,
搞钱2,搞钱2,6.6,6.4,0,0,7.3,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,82585,2167,大象剧制,5男5女 4.5小时 进阶 2022.07发行,架空 机制 欢乐 都市
年年岁岁,年年岁岁,7.6,7.2,0,0,7.1,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,5900,200,LARP原创工作室,3男3女 4.0小时 进阶,中式 机制 欢乐 都市
家长会2爱丽丝的最后一次漫游,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
乌骨,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
树洞,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
日落大道,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
地君,地君,7.0,6.5,0,0,7.1,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,5.8,47175,1466,黑巢剧本工作室,6男1女 4.5小时 进阶 2021.10发行,
永不褪色的山楂林,永不褪色的山楂林,8.5,8.3,0,0,0,8.3,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,2916,163034,14311,不俗发行工作室,4男3女 5.0小时 进阶 2022.05发行,民国 情感 沉浸 历史
杜鹃,杜鹃,7.4,7.2,0,0,0,7.3,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,2916,14500,731,棋飞翔,4男3女 4.5小时 进阶 2022.01发行,古风 情感 演绎 权谋
八苦捌苦,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
帕拉丁,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
六个盒子β帕佐庄园,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
桔梗花消失的秋天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
西首尔死囚异闻录,西首尔死囚异闻录,6.1,6.0,6.1,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8637,11857,582,Siren剧本工作室,4男2女 6.0小时 高阶,
殡仪馆,殡仪馆,6.1,6.6,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,13985,371,天津第一现场,3男4女 4.5小时 进阶 2022.04发行,
中华龙组,中华龙组,7.2,6.7,0,0,7.6,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21114,716,银河制片厂,4男3女 4.5小时 新手 2021.12发行,中式 机制 欢乐 家国
无衣,无衣,7.3,7.1,0,0,0,6.9,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,7609,8980,339,月汐工作室,【5小时/萧成/没有明显边缘/体验分：7分】 ✅一句话总结：有点古早的家国本 『🪖关键词：民国背景，小学生文笔，跑团机制流程不合理，依靠演绎拉体验，没必要再补课』 『🪖角色体验：男女角色体验没有明显偏差。略...全文,民国 机制 沉浸 家国
荒岛奇旅,荒岛奇旅,7.3,6.5,0,0,7.2,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,6346,218,叱鲸文化,3男4女 4.5小时 进阶 2021.12发行,架空 机制 欢乐 都市
朱砂,朱砂,8.1,7.7,0,0,7.8,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,46492,2607,FB发行工作室,3男4女 5.5小时 进阶 2022.07发行,架空 机制 欢乐 宫廷
王府跪谈,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
诸神黄昏,诸神黄昏,7.7,7.0,0,6.3,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,14301,540,梦境岭剧本工作室,4男3女 6.0小时 高阶 2022.04发行,
少年与恶的距离,少年与恶的距离,7.0,7.1,0,0,0,0,0,6.8,0,0,0,0,0,0,7.2,0,0,0,0,0,6565,4206,259,青行灯工作室,3男3女 4.0小时 新手 2022.07发行,
一方烟火,一方烟火,7.5,7.2,0,0,0,7.3,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,2916,16038,539,天地之间,3男3女 4.0小时 进阶 2022.06发行,中式 情感 沉浸 都市
兔子世界下起胡萝卜雨,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
干掉天眼玩家,干掉天眼玩家,5.7,5.8,0,0,6.2,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,5.8,36002,536,十库工作室,4男3女 4.5小时 新手 2021.03发行,中式 阵营 欢乐 新手
蜀山传之人间篇,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
地狱收音机,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
暗蝉,暗蝉,5.4,5.6,6.0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,1.4,14792,501,神域文化,3男3女 4.5小时 高阶 2022.07发行,
本格已死,本格已死,6.4,6.4,6.7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13685,15182,487,剧游方舟,3男3女 4.5小时 进阶,
双城,双城,6.8,6.5,0,0,0,6.5,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,2916,5872,264,百夜行剧制,类型：立意/沉浸/机制 角色分配：3男3女 时长：4-5小时 角色：陆红芍 评价❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 双城这个本一看名字和简介 其实有经验的玩家可...全文,
如果白昼落尽,如果白昼落尽,8.5,8.1,0,0,0,0,0,7.7,8.2,0,0,0,0,0,0,0,0,0,0,0,1.4,68167,5519,一闪工作室; DialMforMurder,百本选手说剧本:剧本《如果白昼落尽》6人本 3男3女 剧本类型:城限本 情感 还原本 游戏时间:4.5小时 👬适合人群：老本 考古 ❤剧情感受：原生家庭 的 ...全文,
下次一定,下次一定,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,好琦工作室,3男3女 4.5小时 进阶 2021.02发行,
w,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
商女,商女,7.1,6.9,0,0,0,7.0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,2916,6235,288,一.一剧本发行工作室,在谈论这个本的时候有些纠结，这个本的我的定位是古风情感大型演绎的本子。听名字就知道女性因素可能会重一些，但是结束下来七个小时我的感觉就是有两个女生反而有点边缘，男生有一个略边。前期偏向于欢乐互动，后期沉浸演绎。除开这些先说一下优点，剧情其实整体还是可以的，文笔很棒，内容很长两本加上来大概有一百来页，需要慢慢看，但...全文,古风 情感 演绎 武侠
十一月一日天气晴,十一月一日天气晴,6.7,6.7,6.3,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,1.4,1800,72,时间裂缝,5男1女 4.5小时 进阶 2022.01发行,
将死未死的thx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
无言,无言,7.1,7.2,7.1,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,1.4,4369,190,剧文出品,3男3女 4.5小时 进阶 2022.05发行,
花与爱丽丝,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
鲸落,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
致新世界,致新世界,8.9,8.7,0,0,0,8.6,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,50515,3928,折子戏工作室,《致 新世界》 剧本类型：情感沉浸 剧本人数：四男两女（可反串～） 剧本时长：6—7小时 ob角色：流浪者 “想和你看日落，只谈微风...全文,未来 机制 沉浸 科幻
离恨天,离恨天,6.3,6.4,5.6,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,2.8,2196,89,木屋发行工作室,3男3女 4.5小时 进阶 2021.01发行,古风 推理 沉浸 玄幻
小吊梨汤2从前的月亮是个橘子,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
谋杀月亮,谋杀月亮,6.5,6.4,0,6.1,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,5044,3674,147,T-Game发行工作室,4男2女 7.0小时 高阶,
敕令,敕令,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,,4男4女 4.5小时 进阶,古风 情感 演绎 武侠
吉田花屋山田洋子2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
不过一池星光,不过一池星光,7.9,7.4,0,0,0,7.7,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,2916,44784,2485,大亦文创工作室,3男3女 5.0小时 进阶 2022.05发行,架空 情感 沉浸 童话
孤舟萤豪门系列,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
告别诗,告别诗,7.8,7.4,0,0,0,7.9,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,2916,249762,22674,月影工作室,3男3女 4.0小时 新手 2022.06发行,中式 情感 沉浸 校园
我与春风皆过客,我与春风皆过客,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6565,0,0,基本演绎工作室,剧本名称:《我与春风皆过客》 角色配置: 4男3女(不可反串) 剧本类型:立意/演绎/城限 剧本时长: 4小时 剧本杀店...全文,
良人何不归,良人何不归,6.8,6.8,0,0,0,6.9,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,2916,8029,351,摆渡工作室; 一页工作室,3男3女 4.5小时 进阶 2022.04发行,古风 情感 演绎 武侠
牌花,牌花,7.6,7.4,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12678,20139,964,伯乐剧本工作室; 豆芽剧本工作室,4男3女 5.0小时 高阶 2022.03发行,
云端里的永夜城,云端里的永夜城,6.7,7.1,7.0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,1.4,287,47,十一维工作室,4男3女 5.5小时 高阶 2021.07发行,
莫格街的晚宴,莫格街的晚宴,8.0,7.5,7.8,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54150,65638,4295,橘·剧本实验室,4男2女 7.0小时 高阶 2022.04发行,日式 推理 悬疑 都市
半生,半生,6.3,6.5,0,0,0,6.9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,713,38,Yomi工作室,3男3女 4.5小时 新手,古风 机制 博弈 神话
